station,valid, tmpf ,  relh ,  skyc1 ,  skyc2 ,  skyc3
ORD,2016-03-05 14:51,37.94,75.58,BKN,OVC,M
ORD,2016-03-05 15:51,37.94,69.73,SCT,BKN,OVC
ORD,2016-03-05 16:51,35.96,78.79,OVC,M,M
ORD,2016-03-05 17:51,35.96,78.79,BKN,OVC,M
ORD,2016-03-05 18:51,35.96,75.39,FEW,BKN,OVC
ORD,2016-03-05 19:51,35.96,69.51,OVC,M,M
ORD,2016-03-05 20:51,35.06,72.03,OVC,M,M
ORD,2016-03-05 21:51,35.06,69.40,OVC,M,M
ORD,2016-03-05 22:51,35.06,69.40,OVC,M,M
ORD,2016-03-05 23:51,33.98,72.45,OVC,M,M
ORD,2016-03-06 00:51,33.98,75.20,OVC,M,M
ORD,2016-03-06 01:51,33.98,72.45,OVC,M,M
ORD,2016-03-06 02:51,33.98,72.45,OVC,M,M
ORD,2016-03-06 03:51,33.98,75.20,OVC,M,M
ORD,2016-03-06 04:51,35.06,72.03,OVC,M,M
ORD,2016-03-06 05:51,33.98,72.45,BKN,M,M
ORD,2016-03-06 06:51,33.98,75.20,BKN,M,M
ORD,2016-03-06 07:51,33.98,78.62,BKN,M,M
ORD,2016-03-06 08:51,37.04,72.24,BKN,M,M
ORD,2016-03-06 09:51,39.92,69.96,BKN,M,M
ORD,2016-03-06 10:34,41.00,65.16,SCT,BKN,M
ORD,2016-03-06 10:51,41.00,64.68,FEW,BKN,M
ORD,2016-03-06 11:51,44.96,60.20,FEW,SCT,BKN
ORD,2016-03-06 12:51,46.04,57.78,SCT,BKN,M
ORD,2016-03-06 13:51,48.92,54.15,SCT,BKN,M
ORD,2016-03-06 14:51,51.08,54.09,SCT,BKN,OVC
ORD,2016-03-06 15:51,51.08,56.05,FEW,SCT,OVC
ORD,2016-03-06 16:51,51.08,54.09,FEW,FEW,BKN
ORD,2016-03-06 17:51,48.92,63.39,FEW,SCT,BKN
ORD,2016-03-06 18:51,48.02,65.56,FEW,SCT,BKN
ORD,2016-03-06 19:51,46.94,68.28,FEW,FEW,BKN
ORD,2016-03-06 20:51,46.94,68.28,FEW,SCT,BKN
ORD,2016-03-06 21:51,46.94,68.28,FEW,SCT,BKN
ORD,2016-03-06 22:51,46.94,68.28,FEW,SCT,BKN
ORD,2016-03-06 23:51,46.94,65.43,FEW,FEW,BKN
ORD,2016-03-07 00:51,46.04,67.69,FEW,BKN,M
ORD,2016-03-07 01:51,46.94,65.43,FEW,SCT,BKN
ORD,2016-03-07 02:51,46.94,63.13,FEW,BKN,M
ORD,2016-03-07 03:51,46.94,63.13,SCT,SCT,BKN
ORD,2016-03-07 04:51,46.94,65.43,SCT,BKN,M
ORD,2016-03-07 05:51,46.04,70.64,SCT,SCT,BKN
ORD,2016-03-07 06:51,46.94,70.74,FEW,SCT,BKN
ORD,2016-03-07 07:51,51.08,63.22,FEW,BKN,M
ORD,2016-03-07 08:51,53.06,63.47,FEW,FEW,BKN
ORD,2016-03-07 09:51,57.02,57.29,FEW,FEW,BKN
ORD,2016-03-07 10:51,57.02,59.31,FEW,FEW,BKN
ORD,2016-03-07 11:51,53.96,77.06,FEW,SCT,BKN
ORD,2016-03-07 12:51,59.00,64.22,FEW,BKN,M
ORD,2016-03-07 13:51,62.06,59.99,SCT,M,M
ORD,2016-03-07 14:51,62.06,57.60,SCT,BKN,M
ORD,2016-03-07 15:51,60.08,59.72,BKN,BKN,M
ORD,2016-03-07 16:51,57.92,64.52,BKN,OVC,M
ORD,2016-03-07 17:51,57.02,68.95,SCT,BKN,BKN
ORD,2016-03-07 18:51,55.94,74.67,BKN,BKN,OVC
ORD,2016-03-07 19:51,55.94,77.23,OVC,M,M
ORD,2016-03-07 20:51,60.08,61.79,OVC,M,M
ORD,2016-03-07 21:51,60.08,55.39,OVC,M,M
ORD,2016-03-07 22:51,60.08,57.33,OVC,M,M
ORD,2016-03-07 23:51,60.08,59.72,OVC,M,M
ORD,2016-03-08 00:51,59.00,64.22,BKN,OVC,M
ORD,2016-03-08 01:51,59.00,69.17,OVC,M,M
ORD,2016-03-08 02:51,59.00,72.01,SCT,OVC,M
ORD,2016-03-08 03:51,59.00,74.96,OVC,M,M
ORD,2016-03-08 04:51,59.00,77.49,FEW,OVC,M
ORD,2016-03-08 05:51,59.00,77.49,BKN,BKN,OVC
ORD,2016-03-08 06:51,59.00,74.96,FEW,SCT,BKN
ORD,2016-03-08 07:51,60.08,72.13,FEW,BKN,OVC
ORD,2016-03-08 08:51,60.08,69.29,FEW,SCT,BKN
ORD,2016-03-08 09:51,62.06,64.59,FEW,SCT,BKN
ORD,2016-03-08 10:51,66.02,56.23,BKN,BKN,M
ORD,2016-03-08 11:51,68.00,54.66,FEW,SCT,BKN
ORD,2016-03-08 12:51,69.08,54.45,SCT,SCT,BKN
ORD,2016-03-08 13:51,69.08,54.45,OVC,M,M
ORD,2016-03-08 14:51,68.00,56.51,OVC,M,M
ORD,2016-03-08 15:51,69.08,54.45,BKN,M,M
ORD,2016-03-08 16:51,69.08,56.66,SCT,SCT,M
ORD,2016-03-08 17:51,66.92,61.03,FEW,SCT,M
ORD,2016-03-08 18:51,64.94,62.83,FEW,SCT,M
ORD,2016-03-08 19:51,64.04,67.46,FEW,M,M
ORD,2016-03-08 20:51,62.96,72.42,SCT,M,M
ORD,2016-03-08 21:51,64.04,69.72,OVC,M,M
ORD,2016-03-08 22:51,62.96,75.33,FEW,BKN,BKN
ORD,2016-03-08 23:51,62.96,75.33,BKN,BKN,OVC
ORD,2016-03-09 00:51,60.08,86.18,FEW,OVC,M
ORD,2016-03-09 01:51,57.92,96.81,SCT,BKN,OVC
ORD,2016-03-09 02:51,57.92,93.10,BKN,BKN,OVC
ORD,2016-03-09 03:23,57.02,96.17,BKN,BKN,OVC
ORD,2016-03-09 03:34,57.02,96.17,SCT,BKN,OVC
ORD,2016-03-09 03:51,57.02,96.17,BKN,OVC,M
ORD,2016-03-09 04:51,57.92,86.63,OVC,M,M
ORD,2016-03-09 05:22,59.00,83.34,OVC,M,M
ORD,2016-03-09 05:51,59.00,83.34,OVC,M,M
ORD,2016-03-09 06:43,59.00,86.69,BKN,OVC,M
ORD,2016-03-09 06:51,59.00,86.69,BKN,BKN,OVC
ORD,2016-03-09 07:51,59.00,89.57,OVC,M,M
ORD,2016-03-09 08:51,60.08,86.18,OVC,M,M
ORD,2016-03-09 09:51,62.06,83.54,BKN,BKN,OVC
ORD,2016-03-09 10:07,60.98,83.47,SCT,BKN,OVC
ORD,2016-03-09 10:51,62.06,83.54,FEW,OVC,M
ORD,2016-03-09 11:51,62.06,80.34,BKN,OVC,M
ORD,2016-03-09 12:47,60.80,87.92,FEW,BKN,OVC
ORD,2016-03-09 12:51,60.08,89.61,SCT,OVC,M
ORD,2016-03-09 13:42,60.08,86.18,SCT,BKN,OVC
ORD,2016-03-09 13:51,60.08,86.18,SCT,BKN,OVC
ORD,2016-03-09 14:51,60.08,83.41,SCT,BKN,OVC
ORD,2016-03-09 14:58,60.08,83.41,SCT,BKN,OVC
ORD,2016-03-09 15:51,60.98,77.66,FEW,BKN,BKN
ORD,2016-03-09 16:51,60.98,77.66,BKN,OVC,M
ORD,2016-03-09 17:51,59.00,83.34,FEW,OVC,M
ORD,2016-03-09 18:51,57.92,71.90,BKN,OVC,M
ORD,2016-03-09 19:51,55.94,74.67,FEW,BKN,OVC
ORD,2016-03-09 20:51,53.96,77.06,BKN,OVC,M
ORD,2016-03-09 21:51,51.98,76.88,OVC,M,M
ORD,2016-03-09 22:51,51.08,73.69,BKN,OVC,M
ORD,2016-03-09 23:51,48.92,77.14,SCT,BKN,OVC
ORD,2016-03-10 00:51,46.94,79.70,OVC,M,M
ORD,2016-03-10 01:51,46.04,76.35,FEW,OVC,M
ORD,2016-03-10 02:26,46.04,76.35,BKN,OVC,M
ORD,2016-03-10 02:51,46.04,76.35,OVC,M,M
ORD,2016-03-10 03:51,44.96,79.54,OVC,M,M
ORD,2016-03-10 04:51,44.96,79.54,OVC,M,M
ORD,2016-03-10 05:51,44.96,76.25,BKN,OVC,M
ORD,2016-03-10 06:06,44.96,76.25,BKN,OVC,M
ORD,2016-03-10 06:43,44.96,79.54,SCT,OVC,M
ORD,2016-03-10 06:51,44.96,79.54,SCT,OVC,M
ORD,2016-03-10 07:51,46.04,79.07,FEW,SCT,OVC
ORD,2016-03-10 08:51,46.94,70.74,SCT,OVC,M
ORD,2016-03-10 09:42,46.94,73.79,BKN,OVC,M
ORD,2016-03-10 09:51,48.02,70.86,BKN,BKN,OVC
ORD,2016-03-10 10:11,48.02,70.86,SCT,OVC,M
ORD,2016-03-10 10:51,48.02,67.92,FEW,FEW,OVC
ORD,2016-03-10 11:51,50.00,60.89,FEW,OVC,M
ORD,2016-03-10 12:51,50.00,60.89,FEW,OVC,M
ORD,2016-03-10 13:51,51.08,58.49,BKN,OVC,M
ORD,2016-03-10 14:51,48.02,70.86,BKN,OVC,M
ORD,2016-03-10 15:51,46.04,73.18,BKN,OVC,M
ORD,2016-03-10 16:51,46.04,73.18,OVC,M,M
ORD,2016-03-10 17:51,44.96,76.25,OVC,M,M
ORD,2016-03-10 18:51,42.98,79.38,OVC,M,M
ORD,2016-03-10 19:51,42.08,82.17,OVC,M,M
ORD,2016-03-10 20:51,41.00,79.21,OVC,M,M
ORD,2016-03-10 21:51,41.00,82.09,BKN,M,M
ORD,2016-03-10 22:51,39.92,82.60,FEW,M,M
ORD,2016-03-10 23:51,37.04,88.57,FEW,M,M
ORD,2016-03-11 00:51,37.04,88.57,FEW,SCT,M
ORD,2016-03-11 01:51,35.96,89.16,FEW,FEW,M
ORD,2016-03-11 02:51,35.06,92.40,BKN,M,M
ORD,2016-03-11 03:51,37.04,88.57,SCT,M,M
ORD,2016-03-11 04:51,35.96,89.16,BKN,M,M
ORD,2016-03-11 05:51,35.96,89.16,BKN,M,M
ORD,2016-03-11 06:51,35.96,92.43,FEW,BKN,M
ORD,2016-03-11 07:51,39.02,85.55,FEW,BKN,M
ORD,2016-03-11 08:51,42.98,73.39,FEW,SCT,M
ORD,2016-03-11 09:51,46.04,62.56,FEW,FEW,BKN
ORD,2016-03-11 10:51,46.94,60.47,FEW,FEW,BKN
ORD,2016-03-11 11:51,48.92,54.15,FEW,BKN,M
ORD,2016-03-11 12:51,50.00,53.92,FEW,BKN,M
ORD,2016-03-11 13:51,53.06,48.16,SCT,M,M
ORD,2016-03-11 14:51,53.96,44.95,SCT,M,M
ORD,2016-03-11 15:51,53.06,48.16,FEW,M,M
ORD,2016-03-11 16:51,48.92,54.15,SCT,M,M
ORD,2016-03-11 17:51,44.06,65.07,SCT,M,M
ORD,2016-03-11 18:51,41.00,73.19,SCT,M,M
ORD,2016-03-11 19:51,39.02,75.69,SCT,M,M
ORD,2016-03-11 20:51,37.04,81.80,BKN,M,M
ORD,2016-03-11 21:51,37.04,78.31,BKN,M,M
ORD,2016-03-11 22:51,35.06,84.69,BKN,M,M
ORD,2016-03-11 23:51,37.04,81.80,BKN,M,M
ORD,2016-03-12 00:51,35.96,81.72,BKN,M,M
ORD,2016-03-12 01:51,35.96,85.37,BKN,M,M
ORD,2016-03-12 02:51,35.96,92.43,BKN,M,M
ORD,2016-03-12 03:51,35.06,92.40,SCT,M,M
ORD,2016-03-12 04:51,35.96,89.16,BKN,M,M
ORD,2016-03-12 05:51,33.98,92.36,BKN,OVC,M
ORD,2016-03-12 06:12,35.60,93.08,CLR,M,M
ORD,2016-03-12 06:51,35.96,92.43,BKN,OVC,M
ORD,2016-03-12 07:51,39.92,96.55,BKN,OVC,M
ORD,2016-03-12 08:30,42.98,92.65,BKN,OVC,M
ORD,2016-03-12 08:51,46.04,88.99,BKN,OVC,M
ORD,2016-03-12 09:29,48.02,82.59,BKN,OVC,M
ORD,2016-03-12 09:51,48.92,79.86,BKN,OVC,M
ORD,2016-03-12 10:51,53.06,71.40,BKN,BKN,M
ORD,2016-03-12 11:51,55.94,64.28,BKN,BKN,M
ORD,2016-03-12 12:51,59.00,55.24,SCT,BKN,BKN
ORD,2016-03-12 13:51,57.92,59.84,FEW,BKN,BKN
ORD,2016-03-12 14:51,57.02,54.95,SCT,BKN,OVC
ORD,2016-03-12 15:51,53.96,64.03,FEW,BKN,OVC
ORD,2016-03-12 16:51,51.98,74.29,FEW,BKN,OVC
ORD,2016-03-12 17:51,50.00,79.94,OVC,M,M
ORD,2016-03-12 18:51,50.00,76.71,OVC,M,M
ORD,2016-03-12 19:51,48.92,79.86,OVC,M,M
ORD,2016-03-12 20:51,48.92,79.86,BKN,BKN,OVC
ORD,2016-03-12 21:51,48.92,79.86,BKN,OVC,M
ORD,2016-03-12 22:51,48.92,77.14,BKN,OVC,M
ORD,2016-03-12 23:51,48.02,76.53,BKN,OVC,M
ORD,2016-03-13 00:51,46.94,76.43,OVC,M,M
ORD,2016-03-13 01:51,46.04,79.07,OVC,M,M
ORD,2016-03-13 03:45,46.40,75.84,BKN,OVC,M
ORD,2016-03-13 03:51,46.94,73.79,BKN,OVC,M
ORD,2016-03-13 04:09,46.94,76.43,SCT,OVC,M
ORD,2016-03-13 04:51,46.94,76.43,FEW,OVC,M
ORD,2016-03-13 05:51,46.04,85.97,SCT,OVC,M
ORD,2016-03-13 06:18,44.96,89.56,FEW,OVC,M
ORD,2016-03-13 06:37,44.96,92.72,FEW,OVC,M
ORD,2016-03-13 06:51,44.96,92.72,SCT,OVC,M
ORD,2016-03-13 07:13,44.96,96.63,SCT,OVC,M
ORD,2016-03-13 07:29,46.04,92.75,BKN,OVC,M
ORD,2016-03-13 07:51,46.04,92.75,BKN,BKN,OVC
ORD,2016-03-13 08:02,46.40,93.40,SCT,BKN,OVC
ORD,2016-03-13 08:21,46.94,92.78,OVC,M,M
ORD,2016-03-13 08:44,48.02,89.08,OVC,M,M
ORD,2016-03-13 08:51,48.02,89.08,FEW,OVC,M
ORD,2016-03-13 09:51,46.94,92.78,OVC,M,M
ORD,2016-03-13 10:51,46.94,89.65,OVC,M,M
ORD,2016-03-13 11:34,46.40,93.40,OVC,M,M
ORD,2016-03-13 11:51,46.04,92.75,OVC,M,M
ORD,2016-03-13 11:58,46.40,93.40,OVC,M,M
ORD,2016-03-13 12:51,44.96,96.63,OVC,M,M
ORD,2016-03-13 13:51,44.96,96.63,OVC,M,M
ORD,2016-03-13 14:26,44.96,96.63,OVC,M,M
ORD,2016-03-13 14:51,44.96,96.63,OVC,M,M
ORD,2016-03-13 15:11,44.96,96.63,OVC,M,M
ORD,2016-03-13 15:51,44.96,96.63,OVC,M,M
ORD,2016-03-13 16:16,44.96,96.63,OVC,M,M
ORD,2016-03-13 16:42,44.06,95.95,OVC,M,M
ORD,2016-03-13 16:51,44.06,95.95,OVC,M,M
ORD,2016-03-13 17:51,44.06,95.95,OVC,M,M
ORD,2016-03-13 18:07,44.06,95.95,OVC,M,M
ORD,2016-03-13 18:49,44.60,93.35,OVC,M,M
ORD,2016-03-13 18:51,44.06,95.95,OVC,M,M
ORD,2016-03-13 19:51,42.98,100.00,OVC,M,M
ORD,2016-03-13 20:51,42.98,96.60,OVC,M,M
ORD,2016-03-13 21:51,42.98,100.00,BKN,OVC,M
ORD,2016-03-13 22:51,44.06,95.95,OVC,M,M
ORD,2016-03-13 23:51,44.06,95.95,OVC,M,M
ORD,2016-03-14 00:51,44.06,100.00,OVC,M,M
ORD,2016-03-14 01:51,44.96,96.63,OVC,M,M
ORD,2016-03-14 02:51,44.96,96.63,OVC,M,M
ORD,2016-03-14 03:48,44.60,100.00,OVC,M,M
ORD,2016-03-14 03:51,44.96,96.63,OVC,M,M
ORD,2016-03-14 04:20,44.96,96.63,OVC,M,M
ORD,2016-03-14 04:35,44.96,96.63,OVC,M,M
ORD,2016-03-14 04:51,44.96,96.63,OVC,M,M
ORD,2016-03-14 05:04,44.96,96.63,OVC,M,M
ORD,2016-03-14 05:18,44.96,96.63,OVC,M,M
ORD,2016-03-14 05:27,44.96,96.63,OVC,M,M
ORD,2016-03-14 05:51,44.96,96.63,OVC,M,M
ORD,2016-03-14 06:25,44.96,96.63,OVC,M,M
ORD,2016-03-14 06:51,44.96,92.72,OVC,M,M
ORD,2016-03-14 07:51,44.96,96.63,BKN,OVC,M
ORD,2016-03-14 08:11,44.96,96.63,OVC,M,M
ORD,2016-03-14 08:51,44.96,96.63,OVC,M,M
ORD,2016-03-14 09:51,48.02,86.08,OVC,M,M
ORD,2016-03-14 10:51,48.92,83.23,OVC,M,M
ORD,2016-03-14 11:41,50.00,79.94,OVC,M,M
ORD,2016-03-14 11:51,51.08,79.48,OVC,M,M
ORD,2016-03-14 12:51,50.00,82.73,OVC,M,M
ORD,2016-03-14 13:51,51.98,76.88,OVC,M,M
ORD,2016-03-14 14:51,51.98,76.88,OVC,M,M
ORD,2016-03-14 15:51,53.06,76.98,OVC,M,M
ORD,2016-03-14 16:51,53.96,74.48,OVC,M,M
ORD,2016-03-14 17:51,51.98,76.88,OVC,M,M
ORD,2016-03-14 18:51,50.00,76.71,OVC,M,M
ORD,2016-03-14 19:51,48.92,79.86,OVC,M,M
ORD,2016-03-14 20:51,48.02,79.79,BKN,OVC,M
ORD,2016-03-14 21:01,46.94,83.09,SCT,OVC,M
ORD,2016-03-14 21:51,46.94,83.09,SCT,BKN,M
ORD,2016-03-14 22:51,44.06,88.90,FEW,FEW,SCT
ORD,2016-03-14 23:11,44.06,88.90,BKN,M,M
ORD,2016-03-14 23:51,46.04,88.99,OVC,M,M
ORD,2016-03-15 00:11,46.04,88.99,OVC,M,M
ORD,2016-03-15 00:51,46.04,88.99,OVC,M,M
ORD,2016-03-15 01:51,46.94,83.09,OVC,M,M
ORD,2016-03-15 02:51,46.94,86.02,OVC,M,M
ORD,2016-03-15 03:51,46.94,86.02,OVC,M,M
ORD,2016-03-15 04:27,46.94,89.65,OVC,M,M
ORD,2016-03-15 04:51,48.02,89.08,OVC,M,M
ORD,2016-03-15 05:51,48.02,92.81,OVC,M,M
ORD,2016-03-15 06:26,48.02,92.81,OVC,M,M
ORD,2016-03-15 06:51,48.02,92.81,OVC,M,M
ORD,2016-03-15 07:51,48.92,89.73,OVC,M,M
ORD,2016-03-15 08:17,48.92,92.84,OVC,M,M
ORD,2016-03-15 08:51,48.92,89.73,OVC,M,M
ORD,2016-03-15 09:51,48.92,89.73,OVC,M,M
ORD,2016-03-15 10:51,48.92,89.73,OVC,M,M
ORD,2016-03-15 11:00,50.00,89.17,OVC,M,M
ORD,2016-03-15 11:51,50.00,89.17,OVC,M,M
ORD,2016-03-15 12:39,51.08,89.22,OVC,M,M
ORD,2016-03-15 12:51,51.98,86.30,OVC,M,M
ORD,2016-03-15 13:28,53.60,81.87,OVC,M,M
ORD,2016-03-15 13:51,53.06,82.94,OVC,M,M
ORD,2016-03-15 14:26,55.04,79.80,SCT,BKN,BKN
ORD,2016-03-15 14:51,55.94,77.23,FEW,SCT,BKN
ORD,2016-03-15 15:51,55.94,77.23,SCT,BKN,OVC
ORD,2016-03-15 16:51,55.94,77.23,FEW,BKN,M
ORD,2016-03-15 17:51,57.02,74.27,FEW,SCT,BKN
ORD,2016-03-15 18:51,57.02,77.32,SCT,SCT,BKN
ORD,2016-03-15 19:51,57.02,77.32,FEW,OVC,M
ORD,2016-03-15 20:51,57.92,77.92,BKN,BKN,OVC
ORD,2016-03-15 21:51,57.02,80.49,FEW,FEW,SCT
ORD,2016-03-15 22:14,55.94,83.69,FEW,BKN,OVC
ORD,2016-03-15 22:51,55.04,89.40,FEW,BKN,OVC
ORD,2016-03-15 22:59,53.96,92.99,SCT,BKN,OVC
ORD,2016-03-15 23:47,55.40,93.65,BKN,BKN,OVC
ORD,2016-03-15 23:51,55.94,90.03,BKN,BKN,OVC
ORD,2016-03-16 00:10,53.96,92.99,FEW,BKN,BKN
ORD,2016-03-16 00:51,53.96,92.99,BKN,OVC,M
ORD,2016-03-16 01:03,55.94,93.05,BKN,OVC,M
ORD,2016-03-16 01:12,55.94,86.52,OVC,M,M
ORD,2016-03-16 01:36,55.04,86.47,OVC,M,M
ORD,2016-03-16 01:51,53.96,89.95,BKN,OVC,M
ORD,2016-03-16 02:51,51.98,89.26,SCT,BKN,OVC
ORD,2016-03-16 03:00,51.08,89.22,FEW,BKN,OVC
ORD,2016-03-16 03:28,50.00,92.87,FEW,SCT,OVC
ORD,2016-03-16 03:37,50.00,92.87,SCT,BKN,OVC
ORD,2016-03-16 03:51,50.00,89.17,SCT,BKN,OVC
ORD,2016-03-16 04:05,50.00,86.19,FEW,BKN,OVC
ORD,2016-03-16 04:14,48.92,79.86,SCT,SCT,OVC
ORD,2016-03-16 04:51,48.02,79.79,FEW,BKN,OVC
ORD,2016-03-16 05:51,48.92,73.99,FEW,FEW,M
ORD,2016-03-16 06:03,48.92,73.99,BKN,M,M
ORD,2016-03-16 06:51,48.02,76.53,BKN,BKN,OVC
ORD,2016-03-16 07:51,46.94,83.09,SCT,BKN,OVC
ORD,2016-03-16 08:25,46.94,73.79,SCT,BKN,OVC
ORD,2016-03-16 08:51,46.94,76.43,BKN,BKN,OVC
ORD,2016-03-16 09:51,48.02,70.86,SCT,BKN,OVC
ORD,2016-03-16 10:51,48.92,65.67,SCT,BKN,BKN
ORD,2016-03-16 11:51,51.98,54.22,SCT,SCT,BKN
ORD,2016-03-16 12:51,53.96,43.04,SCT,SCT,M
ORD,2016-03-16 13:51,53.96,39.72,SCT,SCT,M
ORD,2016-03-16 14:51,55.04,39.61,SCT,SCT,M
ORD,2016-03-16 15:51,53.96,39.72,SCT,SCT,M
ORD,2016-03-16 16:51,55.04,38.19,SCT,BKN,BKN
ORD,2016-03-16 17:51,53.96,39.72,BKN,BKN,BKN
ORD,2016-03-16 18:43,50.00,49.81,FEW,SCT,BKN
ORD,2016-03-16 18:51,50.00,49.81,FEW,SCT,BKN
ORD,2016-03-16 19:03,50.00,52.02,FEW,FEW,SCT
ORD,2016-03-16 19:51,48.02,58.07,SCT,BKN,BKN
ORD,2016-03-16 20:51,48.02,56.01,FEW,FEW,BKN
ORD,2016-03-16 21:51,48.02,56.01,FEW,FEW,BKN
ORD,2016-03-16 22:51,46.94,55.85,FEW,M,M
ORD,2016-03-16 23:51,46.04,57.78,FEW,M,M
ORD,2016-03-17 00:51,44.96,57.63,SCT,M,M
ORD,2016-03-17 01:51,44.96,55.56,FEW,M,M
ORD,2016-03-17 02:51,42.98,59.93,FEW,M,M
ORD,2016-03-17 03:51,42.08,64.35,FEW,M,M
ORD,2016-03-17 04:51,42.08,62.04,CLR,M,M
ORD,2016-03-17 05:51,42.08,62.04,CLR,M,M
ORD,2016-03-17 06:51,39.92,67.45,FEW,M,M
ORD,2016-03-17 07:51,41.00,61.89,FEW,M,M
ORD,2016-03-17 08:51,44.06,50.73,FEW,M,M
ORD,2016-03-17 09:51,46.94,47.54,FEW,M,M
ORD,2016-03-17 10:51,48.92,42.22,FEW,FEW,M
ORD,2016-03-17 11:51,51.08,38.96,FEW,FEW,M
ORD,2016-03-17 12:51,51.98,37.68,FEW,FEW,M
ORD,2016-03-17 13:51,53.06,34.89,SCT,M,M
ORD,2016-03-17 14:51,53.96,36.63,BKN,M,M
ORD,2016-03-17 15:51,53.96,35.04,SCT,BKN,M
ORD,2016-03-17 16:51,53.96,31.09,SCT,SCT,M
ORD,2016-03-17 17:51,53.06,34.89,SCT,SCT,M
ORD,2016-03-17 18:51,51.08,35.89,FEW,SCT,M
ORD,2016-03-17 19:51,48.92,38.89,FEW,M,M
ORD,2016-03-17 20:51,46.94,45.48,FEW,M,M
ORD,2016-03-17 21:51,46.04,47.05,FEW,M,M
ORD,2016-03-17 22:51,44.06,55.02,FEW,M,M
ORD,2016-03-17 23:51,44.06,53.03,CLR,M,M
ORD,2016-03-18 00:51,42.08,54.73,CLR,M,M
ORD,2016-03-18 01:51,39.92,57.33,CLR,M,M
ORD,2016-03-18 02:51,37.04,56.48,CLR,M,M
ORD,2016-03-18 03:51,35.96,61.67,CLR,M,M
ORD,2016-03-18 04:51,33.98,69.28,CLR,M,M
ORD,2016-03-18 05:51,33.98,69.28,FEW,M,M
ORD,2016-03-18 06:51,33.08,75.11,FEW,FEW,M
ORD,2016-03-18 07:51,33.08,75.11,FEW,FEW,M
ORD,2016-03-18 08:51,35.96,72.66,FEW,FEW,M
ORD,2016-03-18 09:51,39.02,66.85,SCT,SCT,M
ORD,2016-03-18 10:51,41.00,64.68,SCT,SCT,M
ORD,2016-03-18 11:51,44.06,57.50,SCT,SCT,M
ORD,2016-03-18 12:51,44.06,57.50,SCT,SCT,M
ORD,2016-03-18 13:51,46.04,51.03,SCT,SCT,M
ORD,2016-03-18 14:51,46.04,47.05,SCT,BKN,BKN
ORD,2016-03-18 15:51,42.98,64.93,FEW,BKN,BKN
ORD,2016-03-18 16:51,41.00,70.08,BKN,BKN,OVC
ORD,2016-03-18 17:51,39.92,76.32,FEW,SCT,OVC
ORD,2016-03-18 18:51,37.94,78.96,SCT,BKN,OVC
ORD,2016-03-18 19:51,37.94,75.58,SCT,SCT,OVC
ORD,2016-03-18 20:51,37.04,75.50,FEW,OVC,M
ORD,2016-03-18 21:51,37.04,78.31,BKN,OVC,M
ORD,2016-03-18 22:26,37.04,81.80,OVC,M,M
ORD,2016-03-18 22:51,37.04,78.31,BKN,OVC,M
ORD,2016-03-18 23:51,37.04,78.31,BKN,OVC,M
ORD,2016-03-19 00:17,37.04,78.31,SCT,OVC,M
ORD,2016-03-19 00:51,35.96,81.72,FEW,OVC,M
ORD,2016-03-19 01:51,35.96,81.72,SCT,OVC,M
ORD,2016-03-19 02:51,35.96,81.72,BKN,OVC,M
ORD,2016-03-19 03:13,35.96,78.79,SCT,OVC,M
ORD,2016-03-19 03:51,35.06,81.65,FEW,OVC,M
ORD,2016-03-19 04:51,35.06,81.65,FEW,OVC,M
ORD,2016-03-19 05:51,35.06,78.13,FEW,BKN,M
ORD,2016-03-19 06:47,35.60,80.51,BKN,OVC,M
ORD,2016-03-19 06:51,35.06,81.65,BKN,OVC,M
ORD,2016-03-19 07:51,35.06,81.65,OVC,M,M
ORD,2016-03-19 08:51,37.04,78.31,OVC,M,M
ORD,2016-03-19 09:51,39.92,69.96,FEW,BKN,BKN
ORD,2016-03-19 10:47,42.80,60.79,FEW,BKN,BKN
ORD,2016-03-19 10:51,42.08,64.35,FEW,BKN,BKN
ORD,2016-03-19 11:51,42.08,67.22,BKN,BKN,M
ORD,2016-03-19 12:09,44.06,59.64,SCT,BKN,BKN
ORD,2016-03-19 12:35,42.98,59.93,BKN,OVC,M
ORD,2016-03-19 12:51,42.98,59.93,BKN,OVC,M
ORD,2016-03-19 13:51,44.96,53.17,BKN,BKN,BKN
ORD,2016-03-19 14:22,44.60,61.03,SCT,BKN,BKN
ORD,2016-03-19 14:51,44.06,59.64,BKN,M,M
ORD,2016-03-19 15:51,42.08,62.04,BKN,M,M
ORD,2016-03-19 16:51,41.00,64.68,BKN,M,M
ORD,2016-03-19 17:12,39.92,67.45,BKN,M,M
ORD,2016-03-19 17:51,39.02,69.86,BKN,BKN,M
ORD,2016-03-19 18:22,37.94,72.87,SCT,BKN,M
ORD,2016-03-19 18:51,37.04,72.24,FEW,SCT,M
ORD,2016-03-19 19:51,35.96,75.39,SCT,BKN,BKN
ORD,2016-03-19 20:10,35.96,72.66,FEW,BKN,BKN
ORD,2016-03-19 20:37,35.06,75.31,SCT,SCT,M
ORD,2016-03-19 20:51,35.06,75.31,SCT,SCT,M
ORD,2016-03-19 21:51,35.06,72.03,FEW,BKN,M
ORD,2016-03-19 22:51,35.06,75.31,OVC,M,M
ORD,2016-03-19 23:51,35.96,72.66,FEW,OVC,M
ORD,2016-03-20 00:51,35.06,75.31,FEW,OVC,M
