Day of Week,Time,Attendence,Place in Quarter,W1,W2,W3,W4,W5,W6,W7,W8
4,1400,Not Crowded,0,0,73.94,46.17,5.7,0.00,SCT,M,M
1,2000,Not Crowded,4,0,78.08,71.19,6.8,0.00,FEW,FEW,SCT
5,2230,Not Crowded,4,0,69.98,78.41,12.5,0.12,FEW,OVC,M
2,1100,Moderately Crowded,1,0.5308641975308642,64.94,70.28,6.8,0.00,CLR,M,M
5,1230,Not Crowded,4,0,75.02,47.89,4.6,0.00,SCT,SCT,OVC
1,1330,Not Crowded,3,0.5675675675675675,68.00,75.78,16.0,0.00,BKN,OVC,M
7,630,Not Crowded,1,0.3333333333333333,33.98,75.20,5.7,0.00,FEW,M,M
7,1200,Moderately Crowded,1,0.3333333333333333,57.02,30.21,10.3,0.00,FEW,M,M
1,1930,Moderately Crowded,3,0.28378378378378377,44.06,57.50,13.7,0.00,FEW,M,M
3,1800,Moderately Crowded,3,0.12162162162162163,39.92,92.56,12.5,0.00,OVC,M,M
1,2130,Not Crowded,0,0,37.04,72.24,5.7,0.00,BKN,OVC,M
4,1330,Moderately Crowded,2,0.13513513513513514,42.08,62.04,11.4,0.00,BKN,M,M
6,1400,Not Crowded,1,0.5802469135802469,51.08,45.81,11.4,0.00,FEW,M,M
6,1800,Moderately Crowded,3,0.5405405405405406,51.98,71.28,16.0,0.00,SCT,BKN,OVC
1,800,Not Crowded,1,0.345679012345679,53.96,36.63,21.7,0.00,FEW,M,M
4,1500,Moderately Crowded,3,0.2191780821917808,60.98,29.52,10.3,0.00,FEW,M,M
3,1700,Jam Packed Very Crowded,1,0.6296296296296297,60.98,49.73,22.8,0.00,OVC,M,M
2,630,Moderately Crowded,1,0.012345679012345678,53.96,89.95,0.0,0.00,FEW,M,M
6,900,Moderately Crowded,2,0.25675675675675674,30.02,74.81,3.4,0.00,FEW,BKN,M
4,930,Not Crowded,1,0.20987654320987653,64.94,70.28,6.8,0.00,FEW,BKN,M
3,630,Not Crowded,1,0.024691358024691357,57.92,86.63,0.0,0.00,FEW,SCT,M
2,1400,Pretty Crowded,2,0.20270270270270271,15.98,48.52,3.4,0.00,BKN,M,M
6,730,Not Crowded,3,0.1506849315068493,24.98,57.33,12.5,0.00,FEW,M,M
1,1730,Jam Packed Very Crowded,1,0.25925925925925924,69.08,34.48,14.8,0.00,BKN,BKN,BKN
6,1700,Moderately Crowded,1,0.06172839506172839,71.06,68.25,11.4,0.00,FEW,M,M
5,1500,Moderately Crowded,3,0.05405405405405406,41.00,61.89,17.1,0.00,BKN,BKN,OVC
4,600,Not Crowded,0,0,73.04,84.22,5.7,0.00,FEW,FEW,M
2,2000,Pretty Crowded,3,0.10810810810810811,44.96,92.72,11.4,0.00,OVC,M,M
2,2130,Moderately Crowded,3,0.2972972972972973,42.08,46.41,18.2,0.00,FEW,M,M
2,700,Moderately Crowded,3,0.2876712328767123,46.94,76.43,11.4,0.00,OVC,M,M
2,1130,Moderately Crowded,3,0.8648648648648649,68.00,43.44,10.3,0.00,FEW,FEW,M
6,1430,Not Crowded,4,0,77.00,51.76,8.0,0.00,FEW,BKN,OVC
6,1630,Not Crowded,3,0.44594594594594594,75.02,24.14,13.7,0.00,FEW,SCT,M
6,1600,Moderately Crowded,3,0.5405405405405406,53.96,74.48,13.7,0.00,FEW,FEW,BKN
4,2330,Not Crowded,2,0.8918918918918919,37.04,88.57,0.0,0.00,FEW,M,M
5,1530,Pretty Crowded,2,0.24324324324324326,30.02,63.24,14.8,0.03,BKN,BKN,BKN
5,1930,Not Crowded,1,0.654320987654321,37.04,61.35,6.8,0.00,CLR,M,M
5,2200,Not Crowded,0,0,33.98,81.57,8.0,0.00,CLR,M,M
4,1530,Not Crowded,4,0,73.94,66.43,13.7,0.00,SCT,OVC,M
3,2200,Moderately Crowded,1,0.19753086419753085,55.94,83.69,8.0,0.00,FEW,M,M
5,830,Not Crowded,0,0,69.08,86.66,6.8,0.00,BKN,BKN,OVC
5,1630,Moderately Crowded,1,0.5679012345679012,48.02,67.92,10.3,0.00,OVC,M,M
6,1330,Not Crowded,0,0,80.06,39.22,21.7,0.00,FEW,BKN,M
5,2200,Not Crowded,3,0.43243243243243246,53.96,61.41,4.6,0.00,OVC,M,M
5,1700,Pretty Crowded,1,0.9135802469135802,37.94,89.25,5.7,0.00,CLR,M,M
1,900,Not Crowded,3,0.8513513513513513,51.08,68.28,8.0,0.00,OVC,M,M
4,1330,Moderately Crowded,1,0.7283950617283951,41.00,42.51,27.4,0.00,BKN,M,M
6,900,Not Crowded,0,0,78.98,66.58,6.8,0.00,FEW,FEW,SCT
1,1030,Moderately Crowded,3,0.0821917808219178,35.96,64.03,12.5,0.00,SCT,BKN,OVC
2,1400,Not Crowded,4,0,75.92,62.17,12.5,0.00,FEW,BKN,M
5,1400,Not Crowded,0,0,26.96,74.50,14.8,0.00,FEW,FEW,SCT
3,930,Not Crowded,3,0.972972972972973,80.96,58.25,18.2,0.00,FEW,FEW,SCT
7,2230,Not Crowded,3,0.36486486486486486,42.98,52.87,9.1,0.00,CLR,M,M
3,1830,Moderately Crowded,4,0,78.08,41.86,6.8,0.00,SCT,BKN,OVC
2,2200,Not Crowded,1,0.09876543209876543,55.04,74.08,14.8,0.00,FEW,SCT,M
2,800,Not Crowded,3,0.2972972972972973,42.98,57.35,20.5,0.00,SCT,BKN,M
4,1230,Not Crowded,1,0.5555555555555556,69.08,58.56,23.9,0.00,FEW,SCT,BKN
5,2130,Not Crowded,1,0.7407407407407407,32.00,95.73,5.7,0.09,FEW,OVC,M
7,830,Not Crowded,0,0,71.96,84.16,10.3,0.00,SCT,BKN,M
7,2000,Not Crowded,0,0,46.94,51.55,20.5,0.00,OVC,M,M
6,2000,Not Crowded,2,0.06756756756756757,30.02,92.23,18.2,0.00,OVC,M,M
4,1930,Moderately Crowded,3,0.2191780821917808,53.06,33.36,6.8,0.00,SCT,M,M
2,1830,Pretty Crowded,1,0.18518518518518517,60.98,77.66,10.3,0.00,FEW,FEW,M
4,1200,Moderately Crowded,2,0.7972972972972973,32.00,88.32,10.3,0.00,OVC,M,M
5,2130,Not Crowded,4,0,64.04,67.46,5.7,0.00,BKN,M,M
5,1530,Not Crowded,4,0,89.06,49.95,9.1,0.00,SCT,BKN,M
7,2030,Not Crowded,0,0,37.04,64.17,9.1,0.00,BKN,M,M
6,1330,Not Crowded,1,0.32098765432098764,50.00,32.86,13.7,0.00,SCT,M,M
6,1900,Not Crowded,4,0,78.98,82.06,8.0,0.00,FEW,SCT,M
7,1900,Not Crowded,4,0,77.00,71.08,10.3,0.00,FEW,SCT,M
6,1900,Not Crowded,4,0,71.06,45.43,5.7,0.00,FEW,FEW,M
3,830,Not Crowded,3,0.3972602739726027,44.06,78.91,17.1,0.00,OVC,M,M
1,900,Not Crowded,2,0.8513513513513513,57.02,57.29,18.2,0.00,FEW,FEW,BKN
5,1300,Not Crowded,0,0,64.04,64.84,10.3,0.00,FEW,BKN,M
1,730,Not Crowded,0,0,57.92,71.90,10.3,0.00,FEW,M,M
2,2200,Moderately Crowded,1,0.35802469135802467,57.92,86.63,5.7,0.15,OVC,M,M
2,1400,Not Crowded,0,0,71.06,50.89,8.0,0.00,BKN,M,M
1,1030,Not Crowded,0,0,30.92,85.05,19.4,0.04,SCT,OVC,M
4,1730,Pretty Crowded,1,0.6419753086419753,46.94,65.43,26.2,0.00,OVC,M,M
6,900,Not Crowded,2,0.5405405405405406,8.06,47.16,10.3,0.00,FEW,M,M
4,700,Not Crowded,1,0.6419753086419753,42.98,85.79,29.6,0.00,OVC,M,M
7,2030,Moderately Crowded,3,0.4594594594594595,62.06,86.29,10.3,0.08,FEW,BKN,OVC
6,1400,Not Crowded,0,0,42.08,95.92,6.8,0.02,BKN,OVC,M
4,1800,Pretty Crowded,2,0.04054054054054054,39.92,62.21,12.5,0.00,BKN,BKN,OVC
1,1200,Moderately Crowded,2,0.6621621621621622,42.98,55.27,3.4,0.00,SCT,BKN,BKN
5,1500,Not Crowded,4,0,89.96,57.64,9.1,0.00,FEW,SCT,SCT
2,1930,Moderately Crowded,3,0.2876712328767123,50.00,74.10,12.5,0.00,FEW,OVC,M
1,2000,Not Crowded,0,0,75.92,73.68,4.6,0.00,FEW,SCT,BKN
1,2130,Moderately Crowded,3,0.8513513513513513,48.92,60.74,5.7,0.00,FEW,M,M
7,1800,Moderately Crowded,1,0.5925925925925926,39.92,64.54,4.6,0.00,CLR,M,M
2,1030,Moderately Crowded,3,0.3918918918918919,53.96,50.42,4.6,0.00,CLR,M,M
4,630,Not Crowded,4,0,64.04,77.92,0.0,0.00,FEW,BKN,OVC
2,2030,Pretty Crowded,2,0.3918918918918919,37.04,100.00,5.7,0.01,OVC,M,M
3,900,Not Crowded,0,0,28.04,84.87,9.1,0.05,BKN,BKN,OVC
7,1530,Not Crowded,4,0,82.04,45.60,9.1,0.00,FEW,M,M
7,700,Not Crowded,1,0.07407407407407407,66.02,81.15,8.0,0.00,OVC,M,M
7,930,Not Crowded,0,0,28.94,71.91,14.8,0.00,OVC,M,M
6,2130,Not Crowded,3,0.918918918918919,57.92,66.75,6.8,0.00,BKN,M,M
6,1700,Moderately Crowded,3,0.2465753424657534,69.98,34.87,12.5,0.00,FEW,FEW,M
1,1130,Moderately Crowded,0,0,46.04,70.64,11.4,0.00,BKN,OVC,M
7,830,Not Crowded,0,0,35.96,72.66,16.0,0.00,SCT,BKN,M
5,2230,Not Crowded,1,0.2222222222222222,51.08,79.48,0.0,0.00,FEW,M,M
7,2330,Not Crowded,2,0.5540540540540541,17.96,84.20,10.3,0.00,OVC,M,M
2,2200,Not Crowded,1,0.18518518518518517,59.00,86.69,3.4,0.00,BKN,OVC,M
7,1130,Not Crowded,3,0.9324324324324325,69.98,84.04,14.8,0.00,FEW,BKN,OVC
2,930,Moderately Crowded,1,0.09876543209876543,59.00,93.13,19.4,0.00,OVC,M,M
2,730,Not Crowded,2,0.7702702702702703,28.94,92.19,17.1,0.00,OVC,M,M
6,1430,Not Crowded,2,0.7297297297297297,53.96,35.04,16.0,0.00,BKN,M,M
7,2100,Not Crowded,0,0,75.92,76.48,4.6,0.00,FEW,BKN,M
5,930,Not Crowded,0,0,44.96,65.18,6.8,0.00,FEW,FEW,SCT
5,1100,Moderately Crowded,3,0.14864864864864866,53.96,54.51,13.7,0.00,FEW,M,M
5,600,Not Crowded,0,0,64.04,93.28,5.7,0.01,OVC,M,M
3,1930,Not Crowded,0,0,64.94,62.83,4.6,0.00,BKN,M,M
3,1600,Moderately Crowded,1,0.2839506172839506,62.06,36.36,12.5,0.00,FEW,M,M
6,1230,Not Crowded,0,0,71.96,71.01,10.3,0.00,FEW,SCT,OVC
7,830,Not Crowded,4,0,69.98,90.02,5.7,0.00,OVC,M,M
7,1330,Not Crowded,0,0,44.06,45.01,12.5,0.00,SCT,M,M
6,2300,Not Crowded,4,0,66.92,70.49,0.0,0.00,FEW,M,M
7,1530,Not Crowded,3,0.3561643835616438,75.92,44.97,9.1,0.00,FEW,FEW,BKN
6,2100,Not Crowded,0,0,46.94,100.00,5.7,0.00,OVC,M,M
5,1830,Moderately Crowded,2,0.527027027027027,15.08,41.82,19.4,0.00,FEW,M,M
7,600,Not Crowded,2,0.7432432432432432,46.94,55.85,17.1,0.00,FEW,BKN,M
5,800,Not Crowded,2,0.05405405405405406,37.94,96.52,8.0,0.00,BKN,OVC,M
7,2030,Not Crowded,0,0,62.06,67.24,6.8,0.00,FEW,M,M
4,930,Not Crowded,0,0,64.94,62.83,M,0.00,SCT,M,M
2,1230,Not Crowded,2,0.9594594594594594,51.98,86.30,12.5,0.00,OVC,M,M
2,1100,Moderately Crowded,3,0.3835616438356164,46.94,76.43,14.8,0.00,OVC,M,M
3,1500,Moderately Crowded,2,0.21621621621621623,21.92,67.82,3.4,0.00,FEW,SCT,M
2,730,Moderately Crowded,2,0.013513513513513514,19.04,84.27,8.0,0.00,SCT,M,M
2,2100,Moderately Crowded,2,0.10810810810810811,3.92,62.69,11.4,0.00,CLR,M,M
1,2130,Pretty Crowded,3,0.1891891891891892,55.94,32.61,8.0,0.00,FEW,M,M
2,1930,Moderately Crowded,4,0,60.98,57.84,12.5,0.00,FEW,FEW,M
5,830,Moderately Crowded,3,0.6216216216216216,64.94,84.26,6.8,0.00,OVC,M,M
1,1930,Not Crowded,0,0,35.06,92.40,13.7,0.08,BKN,BKN,OVC
5,1900,Moderately Crowded,3,0.33783783783783783,44.96,60.20,10.3,0.00,FEW,OVC,M
1,1230,Moderately Crowded,1,0.691358024691358,55.04,50.58,11.4,0.00,BKN,OVC,M
4,1600,Not Crowded,0,0,66.92,75.69,5.7,0.00,FEW,SCT,BKN
6,1800,Not Crowded,2,0.16216216216216217,21.92,62.13,14.8,0.00,FEW,SCT,BKN
2,2200,Not Crowded,4,0,59.00,80.64,6.8,0.00,SCT,BKN,M
3,1700,Jam Packed Very Crowded,3,0.0136986301369863,57.02,77.32,19.4,0.00,SCT,OVC,M
2,1630,Moderately Crowded,2,0.8648648648648649,69.08,56.66,20.5,0.00,SCT,SCT,M
6,1330,Moderately Crowded,3,0.2465753424657534,75.92,32.10,12.5,0.00,FEW,M,M
3,2130,Moderately Crowded,2,0.40540540540540543,28.94,78.18,14.8,0.01,BKN,OVC,M
5,630,Not Crowded,1,0.13580246913580246,51.98,66.04,13.7,0.00,FEW,FEW,M
7,1900,Not Crowded,2,0.5540540540540541,17.06,80.22,12.5,0.00,FEW,SCT,OVC
1,630,Not Crowded,3,0.9459459459459459,66.92,90.46,12.5,0.00,BKN,BKN,BKN
2,1000,Not Crowded,1,0.4444444444444444,55.04,61.56,14.8,0.00,FEW,SCT,OVC
1,900,Moderately Crowded,3,0.47297297297297297,66.02,75.12,10.3,0.00,BKN,BKN,OVC
5,1300,Not Crowded,4,0,66.92,78.66,13.7,0.00,OVC,M,M
6,800,Not Crowded,3,0.918918918918919,59.00,74.96,3.4,0.00,BKN,BKN,OVC
6,1230,Moderately Crowded,3,0.16216216216216217,57.92,40.37,8.0,0.00,CLR,M,M
3,1030,Moderately Crowded,3,0.2054794520547945,50.00,43.99,6.8,0.00,SCT,M,M
7,800,Not Crowded,0,0,78.98,76.74,5.7,0.00,FEW,FEW,M
4,600,Not Crowded,4,0,66.92,75.69,8.0,0.00,CLR,M,M
2,1830,Moderately Crowded,4,0,69.98,73.11,16.0,0.00,FEW,FEW,SCT
3,1500,Not Crowded,4,0,78.08,53.95,5.7,0.00,SCT,M,M
6,2100,Not Crowded,2,0.44594594594594594,33.08,81.50,8.0,0.00,FEW,M,M
4,2100,Not Crowded,1,0.9876543209876543,46.94,68.28,11.4,0.00,CLR,M,M
6,730,Not Crowded,0,0,64.04,93.28,8.0,0.07,FEW,OVC,M
6,1030,Not Crowded,3,0.6351351351351351,69.98,84.04,6.8,0.00,BKN,OVC,M
4,2100,Not Crowded,0,0,64.04,60.25,4.6,0.00,CLR,M,M
3,2200,Not Crowded,1,0.8024691358024691,51.08,63.22,14.8,0.00,OVC,M,M
4,1230,Moderately Crowded,3,0.32432432432432434,50.00,27.75,16.0,0.00,FEW,M,M
2,2130,Not Crowded,2,0.7702702702702703,19.04,70.22,11.4,0.00,FEW,M,M
7,2130,Not Crowded,1,0.9382716049382716,35.96,89.16,3.4,0.00,FEW,M,M
6,730,Not Crowded,2,0.7297297297297297,32.00,72.24,13.7,0.00,BKN,M,M
6,1800,Not Crowded,4,0,75.02,70.88,6.8,0.00,FEW,OVC,M
5,600,Not Crowded,3,0.527027027027027,66.02,87.05,9.1,0.00,FEW,SCT,OVC
1,2300,Not Crowded,2,0.28378378378378377,37.04,92.46,17.1,0.11,BKN,OVC,M
2,1300,Moderately Crowded,2,0.8648648648648649,69.08,54.45,18.2,0.00,OVC,M,M
7,1600,Jam Packed Very Crowded,0,0,69.98,40.59,9.1,0.00,FEW,FEW,SCT
5,1530,Moderately Crowded,4,0,82.04,50.84,16.0,0.00,FEW,OVC,M
1,2230,Not Crowded,4,0,73.94,71.22,16.0,0.01,FEW,SCT,OVC
7,1030,Moderately Crowded,2,0.08108108108108109,14.00,76.79,14.8,0.00,BKN,BKN,M
3,830,Not Crowded,0,0,51.98,100.00,16.0,0.00,OVC,M,M
1,2330,Not Crowded,2,0.47297297297297297,21.02,80.55,12.5,0.01,SCT,OVC,M
1,2230,Not Crowded,1,0.345679012345679,62.96,36.51,19.4,0.00,SCT,SCT,M
4,1900,Not Crowded,3,0.6081081081081081,57.02,80.49,11.4,0.02,SCT,SCT,OVC
1,1700,Jam Packed Very Crowded,3,0.1891891891891892,64.04,24.43,13.7,0.00,FEW,SCT,BKN
7,2230,Not Crowded,3,0.3561643835616438,68.00,52.51,16.0,0.00,BKN,M,M
5,2330,Not Crowded,2,0.05405405405405406,39.92,100.00,4.6,0.00,SCT,BKN,OVC
6,800,Not Crowded,2,0.918918918918919,46.04,88.99,8.0,0.00,BKN,OVC,M
7,1230,Not Crowded,0,0,78.08,73.88,13.7,0.00,SCT,BKN,BKN
4,2030,Not Crowded,0,0,60.08,96.22,5.7,0.00,FEW,FEW,M
3,2000,Pretty Crowded,3,0.12162162162162163,39.92,92.56,12.5,0.00,OVC,M,M
1,1630,Jam Packed Very Crowded,1,0.0,71.06,37.81,11.4,0.00,CLR,M,M
5,1330,Moderately Crowded,2,0.43243243243243246,33.08,55.89,9.1,0.00,FEW,BKN,M
1,1000,Not Crowded,2,0.47297297297297297,28.94,74.70,13.7,0.00,OVC,M,M
6,600,Not Crowded,1,0.5802469135802469,37.04,88.57,6.8,0.00,FEW,M,M
1,830,Not Crowded,4,0,66.02,89.86,0.0,0.06,FEW,FEW,OVC
2,1630,Moderately Crowded,2,0.10810810810810811,8.06,66.04,20.5,0.00,FEW,M,M
4,700,Not Crowded,3,0.2191780821917808,42.98,57.35,6.8,0.00,FEW,M,M
3,900,Not Crowded,1,0.6296296296296297,55.94,57.14,16.0,0.00,FEW,FEW,M
3,1300,Not Crowded,2,0.5945945945945946,33.98,41.33,5.7,0.00,FEW,M,M
1,1200,Not Crowded,4,0,82.04,50.84,13.7,0.00,FEW,BKN,BKN
4,1800,Moderately Crowded,3,0.9864864864864865,66.02,72.72,11.4,0.00,FEW,BKN,BKN
6,2300,Not Crowded,4,0,75.02,70.88,9.1,0.00,CLR,M,M
1,1100,Not Crowded,4,0,77.00,76.57,11.4,0.00,FEW,SCT,BKN
4,1900,Not Crowded,0,0,23.00,74.09,13.7,0.00,FEW,M,M
2,830,Pretty Crowded,3,0.6756756756756757,48.92,60.74,9.1,0.00,OVC,M,M
6,900,Pretty Crowded,1,0.06172839506172839,69.08,70.26,8.0,0.00,BKN,M,M
7,600,Not Crowded,0,0,37.94,89.25,18.2,0.00,BKN,OVC,M
2,1030,Not Crowded,0,0,73.94,76.31,8.0,0.00,SCT,SCT,M
6,1000,Not Crowded,3,0.918918918918919,66.92,58.65,10.3,0.00,FEW,SCT,M
4,1600,Not Crowded,0,0,30.02,65.72,10.3,0.00,FEW,BKN,M
2,1500,Moderately Crowded,3,0.2876712328767123,51.98,68.86,16.0,0.00,SCT,BKN,BKN
7,1430,Moderately Crowded,1,0.5925925925925926,51.98,39.40,6.8,0.00,FEW,M,M
7,1100,Moderately Crowded,2,0.36486486486486486,48.02,89.08,10.3,0.00,OVC,M,M
7,2330,Not Crowded,0,0,75.92,73.68,3.4,0.00,CLR,M,M
6,1700,Pretty Crowded,2,0.25675675675675674,28.04,65.47,4.6,0.00,FEW,BKN,M
4,600,Not Crowded,4,0,59.00,96.20,10.3,0.00,OVC,M,M
6,830,Not Crowded,3,0.4383561643835616,48.02,76.53,13.7,0.00,OVC,M,M
2,600,Not Crowded,2,0.20270270270270271,-0.04,68.45,5.7,0.00,FEW,FEW,M
6,730,Not Crowded,1,0.7530864197530864,32.00,100.00,5.7,0.07,OVC,M,M
5,1730,Pretty Crowded,3,0.24324324324324326,75.92,34.61,12.5,0.00,BKN,BKN,M
4,800,Not Crowded,4,0,68.00,75.78,5.7,0.00,SCT,BKN,OVC
5,2300,Not Crowded,3,0.05405405405405406,30.92,88.92,3.4,0.00,CLR,M,M
4,1400,Not Crowded,0,0,89.06,49.95,12.5,0.00,SCT,M,M
2,1200,Moderately Crowded,3,0.10810810810810811,41.00,85.67,13.7,0.00,OVC,M,M
7,1030,Not Crowded,1,0.8518518518518519,37.04,69.63,5.7,0.00,FEW,BKN,M
7,1830,Not Crowded,3,0.6486486486486487,80.06,54.23,21.7,0.00,FEW,FEW,SCT
5,2000,Moderately Crowded,3,0.9054054054054054,57.02,77.32,17.1,0.00,FEW,FEW,SCT
1,830,Moderately Crowded,2,0.28378378378378377,30.02,78.27,9.1,0.00,FEW,BKN,M
7,600,Not Crowded,1,0.41975308641975306,41.00,88.76,3.4,0.00,FEW,M,M
4,800,Not Crowded,2,0.9864864864864865,44.06,50.73,18.2,0.00,FEW,M,M
4,830,Not Crowded,0,0,30.02,65.72,20.5,0.00,OVC,M,M
6,1830,Not Crowded,2,0.6351351351351351,44.96,62.87,6.8,0.00,FEW,SCT,M
4,2330,Not Crowded,3,0.0273972602739726,44.96,85.90,9.1,0.03,BKN,BKN,OVC
1,1130,Moderately Crowded,2,0.0,28.04,81.11,9.1,0.00,OVC,M,M
6,1400,Not Crowded,0,0,84.92,59.14,8.0,0.00,SCT,SCT,BKN
1,1730,Not Crowded,3,0.7567567567567568,77.00,55.91,13.7,0.00,SCT,BKN,M
7,2300,Not Crowded,1,0.5061728395061729,48.02,89.08,4.6,0.00,CLR,M,M
7,700,Not Crowded,2,0.4594594594594595,37.94,69.73,14.8,0.00,FEW,BKN,BKN
3,1100,Moderately Crowded,2,0.12162162162162163,10.94,72.79,12.5,0.00,BKN,OVC,M
5,1000,Moderately Crowded,3,0.0410958904109589,42.98,70.30,0.0,0.00,BKN,OVC,M
6,1200,Moderately Crowded,2,0.06756756756756757,35.96,89.16,5.7,0.00,OVC,M,M
5,1100,Not Crowded,4,0,78.98,50.39,8.0,0.00,FEW,SCT,BKN
6,1700,Not Crowded,0,0,78.08,73.88,0.0,0.00,SCT,SCT,BKN
2,600,Not Crowded,4,0,66.92,84.38,5.7,0.00,SCT,SCT,BKN
5,1430,Moderately Crowded,2,0.6216216216216216,53.96,54.51,41.0,0.00,OVC,M,M
7,1800,Moderately Crowded,2,0.17567567567567569,1.04,61.73,17.1,0.00,CLR,M,M
4,930,Not Crowded,1,0.9012345679012346,33.08,88.37,9.1,0.00,OVC,M,M
3,2200,Moderately Crowded,3,0.40540540540540543,44.96,62.87,6.8,0.00,FEW,M,M
3,930,Moderately Crowded,3,0.40540540540540543,55.94,45.26,4.6,0.00,FEW,M,M
7,930,Not Crowded,4,0,73.04,41.07,3.4,0.00,FEW,BKN,M
7,2130,Not Crowded,3,0.17567567567567569,60.08,43.71,10.3,0.00,OVC,M,M
3,1630,Moderately Crowded,2,0.972972972972973,55.04,38.19,26.2,0.00,SCT,BKN,BKN
4,1630,Moderately Crowded,3,0.410958904109589,46.04,79.07,11.4,0.00,OVC,M,M
1,1530,Moderately Crowded,2,0.47297297297297297,26.96,74.50,12.5,0.00,OVC,M,M
2,930,Moderately Crowded,2,0.10810810810810811,6.08,65.77,17.1,0.00,FEW,M,M
6,830,Not Crowded,4,0,75.02,53.52,8.0,0.00,FEW,FEW,M
1,1100,Moderately Crowded,2,0.8513513513513513,53.96,77.06,8.0,0.03,FEW,SCT,BKN
1,1830,Pretty Crowded,1,0.25925925925925924,64.94,41.49,25.1,0.00,BKN,BKN,M
4,1300,Moderately Crowded,0,0,84.92,51.25,17.1,0.00,FEW,SCT,BKN
5,1130,Not Crowded,0,0,71.06,65.67,9.1,0.00,FEW,BKN,OVC
1,800,Jam Packed Very Crowded,3,0.5675675675675675,64.04,86.95,12.5,0.02,FEW,OVC,M
7,1830,Not Crowded,0,0,35.06,75.31,18.2,0.00,BKN,BKN,OVC
3,1330,Not Crowded,0,0,87.98,51.68,9.1,0.00,FEW,SCT,M
1,1130,Moderately Crowded,1,0.6049382716049383,53.06,36.22,5.7,0.00,CLR,M,M
5,1100,Not Crowded,0,0,78.08,43.26,16.0,0.00,FEW,M,M
5,700,Not Crowded,4,0,75.92,84.92,10.3,0.00,FEW,FEW,M
2,2330,Not Crowded,4,0,66.92,72.81,0.0,0.00,SCT,M,M
1,1200,Not Crowded,0,0,84.92,53.21,6.8,0.00,SCT,SCT,BKN
6,700,Not Crowded,2,0.5405405405405406,3.92,54.01,11.4,0.00,FEW,M,M
2,1400,Pretty Crowded,1,0.35802469135802467,73.04,30.14,6.8,0.00,FEW,BKN,OVC
4,1130,Moderately Crowded,3,0.8918918918918919,73.04,68.47,10.3,0.00,OVC,M,M
4,1630,Pretty Crowded,3,0.22972972972972974,64.04,44.64,0.0,0.00,FEW,SCT,M
5,1730,Moderately Crowded,0,0,39.92,76.32,11.4,0.00,FEW,SCT,OVC
6,1530,Moderately Crowded,3,0.3424657534246575,59.00,53.36,10.3,0.00,SCT,M,M
1,1830,Moderately Crowded,1,0.8641975308641975,42.98,79.38,12.5,0.06,BKN,OVC,M
1,2300,Not Crowded,1,0.25925925925925924,55.94,59.58,18.2,0.00,OVC,M,M
6,2200,Not Crowded,0,0,39.92,100.00,11.4,0.00,OVC,M,M
2,1130,Not Crowded,0,0,62.96,62.58,10.3,0.00,OVC,M,M
1,2000,Moderately Crowded,2,0.6621621621621622,33.98,81.57,5.7,0.00,OVC,M,M
2,930,Moderately Crowded,3,0.10810810810810811,39.02,85.55,14.8,0.00,OVC,M,M
4,1230,Moderately Crowded,2,0.4189189189189189,28.04,55.12,9.1,0.00,FEW,M,M
2,2330,Not Crowded,0,0,69.08,89.98,6.8,0.00,OVC,M,M
7,1130,Not Crowded,3,0.6486486486486487,73.94,76.31,21.7,0.00,OVC,M,M
6,1530,Moderately Crowded,3,0.5405405405405406,55.94,74.67,12.5,0.00,FEW,BKN,OVC
5,1800,Moderately Crowded,4,0,75.92,46.47,9.1,0.00,FEW,SCT,M
5,1200,Not Crowded,0,0,28.04,55.12,17.1,0.00,SCT,BKN,M
7,1600,Moderately Crowded,3,0.2702702702702703,53.06,73.89,9.1,0.02,FEW,BKN,OVC
7,1030,Not Crowded,3,0.5540540540540541,48.02,92.81,10.3,0.00,OVC,M,M
2,1030,Moderately Crowded,3,0.0958904109589041,35.96,40.05,10.3,0.00,FEW,M,M
5,1730,Pretty Crowded,3,0.3287671232876712,48.92,63.39,13.7,0.00,CLR,M,M
5,1600,Pretty Crowded,3,0.2328767123287671,64.04,33.92,11.4,0.00,CLR,M,M
3,700,Not Crowded,2,0.8783783783783784,59.00,89.57,11.4,0.00,OVC,M,M
1,1630,Pretty Crowded,2,0.0,28.94,63.10,8.0,0.00,OVC,M,M
3,1530,Moderately Crowded,2,0.02702702702702703,35.06,69.40,5.7,0.00,FEW,BKN,OVC
3,2000,Not Crowded,2,0.972972972972973,48.02,56.01,16.0,0.00,FEW,FEW,BKN
7,630,Not Crowded,2,0.9324324324324325,44.96,92.72,9.1,0.05,SCT,OVC,M
6,1800,Not Crowded,3,0.8243243243243243,46.94,86.02,22.8,0.00,SCT,OVC,M
3,830,Not Crowded,1,0.8888888888888888,30.92,92.26,9.1,0.01,FEW,BKN,OVC
1,900,Not Crowded,1,0.5185185185185185,64.04,51.93,13.7,0.00,SCT,M,M
3,900,Pretty Crowded,3,0.6891891891891891,46.94,47.54,12.5,0.00,BKN,BKN,OVC
3,2230,Not Crowded,3,0.5945945945945946,42.98,64.93,8.0,0.00,FEW,M,M
5,1400,Moderately Crowded,1,0.5679012345679012,50.00,65.80,13.7,0.00,OVC,M,M
7,1400,Not Crowded,2,0.7432432432432432,60.98,53.65,22.8,0.00,BKN,BKN,OVC
